,image,file,label
392,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 69.  86. 190.]
  [ 59.  77. 185.]
  [ 61.  78. 192.]
  ...
  [ 93. 116. 228.]
  [ 78. 101. 213.]
  [ 72.  93. 208.]]

 [[152. 169. 249.]
  [136. 154. 238.]
  [118. 137. 231.]
  ...
  [ 80. 103. 215.]
  [ 52.  75. 187.]
  [ 55.  76. 191.]]

 [[193. 213. 250.]
  [198. 219. 255.]
  [179. 202. 255.]
  ...
  [ 93. 114. 229.]
  [ 57.  78. 193.]
  [ 58.  79. 194.]]]",03-01-03-02-01-01-09.jpg,male_happy
393,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 57.  78. 193.]
  [ 56.  77. 192.]
  [ 54.  75. 190.]
  ...
  [ 58.  78. 193.]
  [ 58.  78. 193.]
  [ 57.  77. 192.]]

 [[ 58.  79. 194.]
  [ 71.  92. 207.]
  [ 78.  99. 214.]
  ...
  [ 56.  76. 191.]
  [ 59.  80. 195.]
  [ 62.  83. 198.]]

 [[ 68.  91. 205.]
  [ 74.  97. 211.]
  [ 78.  99. 214.]
  ...
  [ 58.  78. 193.]
  [ 69.  90. 205.]
  [ 81. 102. 217.]]]",03-01-03-02-01-01-10.jpg,female_happy
394,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 57.  76. 194.]
  [ 57.  78. 193.]
  [ 54.  77. 189.]
  ...
  [ 56.  77. 192.]
  [ 54.  77. 189.]
  [ 64.  85. 200.]]

 [[ 77.  98. 213.]
  [ 59.  82. 194.]
  [ 54.  81. 186.]
  ...
  [101. 125. 233.]
  [ 72.  99. 206.]
  [ 87. 111. 219.]]

 [[ 82. 106. 216.]
  [ 72.  99. 204.]
  [136. 164. 255.]
  ...
  [158. 187. 255.]
  [104. 135. 226.]
  [126. 155. 249.]]]",03-01-03-02-01-01-11.jpg,male_happy
395,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  80. 195.]
  [ 60.  83. 199.]
  [ 51.  74. 188.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 77. 101. 207.]
  [108. 135. 242.]
  [ 98. 125. 232.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 72. 101. 195.]
  [130. 160. 255.]
  [134. 165. 255.]]]",03-01-03-02-01-01-12.jpg,female_happy
396,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 194.]
  [ 57.  77. 190.]
  [ 57.  79. 190.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 60.  77. 193.]
  [ 56.  76. 189.]
  [ 57.  79. 188.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 68.  85. 199.]
  [ 60.  80. 192.]
  [ 53.  77. 183.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-13.jpg,male_happy
397,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-14.jpg,female_happy
398,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 96. 125. 229.]
  [ 83. 112. 216.]
  [ 69.  98. 200.]
  ...
  [152. 177. 243.]
  [126. 151. 218.]
  [131. 161. 234.]]

 [[105. 137. 238.]
  [112. 144. 243.]
  [ 91. 123. 222.]
  ...
  [201. 220. 255.]
  [190. 211. 255.]
  [175. 200. 254.]]

 [[103. 137. 235.]
  [118. 152. 249.]
  [114. 148. 245.]
  ...
  [210. 218. 239.]
  [213. 223. 250.]
  [194. 210. 244.]]]",03-01-03-02-01-01-15.jpg,male_happy
399,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 58.  75. 191.]
  [ 58.  75. 191.]
  [ 60.  77. 193.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 58.  75. 191.]
  [ 60.  77. 193.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 60.  77. 193.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-16.jpg,female_happy
400,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 78.  99. 214.]
  [ 56.  79. 193.]
  [ 56.  77. 192.]
  ...
  [ 58.  81. 197.]
  [ 54.  77. 191.]
  [ 75.  98. 210.]]

 [[101. 124. 236.]
  [ 52.  78. 189.]
  [ 80. 104. 214.]
  ...
  [ 95. 121. 232.]
  [ 71.  99. 208.]
  [ 90. 117. 222.]]

 [[115. 142. 249.]
  [ 53.  81. 188.]
  [119. 146. 251.]
  ...
  [127. 156. 255.]
  [112. 145. 242.]
  [132. 163. 255.]]]",03-01-03-02-01-01-17.jpg,male_happy
401,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-18.jpg,female_happy
402,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[105. 136. 219.]
  [130. 158. 242.]
  [123. 149. 233.]
  ...
  [ 53.  76. 188.]
  [ 63.  90. 197.]
  [ 78. 104. 214.]]

 [[171. 193. 250.]
  [187. 208. 255.]
  [166. 182. 234.]
  ...
  [ 60.  87. 194.]
  [100. 127. 232.]
  [ 83. 110. 215.]]

 [[213. 214. 235.]
  [217. 214. 233.]
  [223. 215. 230.]
  ...
  [ 96. 125. 225.]
  [141. 171. 255.]
  [121. 151. 249.]]]",03-01-03-02-01-01-19.jpg,male_happy
403,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-20.jpg,female_happy
404,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 57.  74. 190.]
  [ 58.  75. 191.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 61.  78. 194.]
  [ 62.  79. 195.]
  [ 64.  81. 197.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 58.  75. 191.]
  [ 58.  75. 191.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-21.jpg,male_happy
405,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 58.  75. 191.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 58.  75. 191.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-22.jpg,female_happy
406,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 57.  74. 190.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 61.  81. 196.]
  [ 58.  75. 191.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 68.  88. 203.]
  [ 58.  78. 193.]
  [ 58.  75. 191.]]]",03-01-03-02-01-01-23.jpg,male_happy
407,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-01-24.jpg,female_happy
408,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  74. 191.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 58.  75. 191.]
  [ 59.  76. 192.]
  [ 61.  76. 193.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 62.  77. 194.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-02-01.jpg,male_happy
409,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-02-02.jpg,female_happy
410,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 62.  74. 194.]
  [ 62.  77. 194.]
  [ 58.  78. 191.]
  ...
  [ 73.  93. 208.]
  [ 60.  80. 195.]
  [ 58.  75. 189.]]

 [[ 64.  74. 195.]
  [ 57.  69. 187.]
  [ 59.  76. 190.]
  ...
  [ 67.  87. 202.]
  [ 57.  77. 192.]
  [ 58.  75. 189.]]

 [[ 62.  71. 190.]
  [ 65.  76. 192.]
  [ 59.  74. 189.]
  ...
  [ 68.  88. 203.]
  [ 58.  78. 193.]
  [ 59.  76. 190.]]]",03-01-03-02-01-02-03.jpg,male_happy
411,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-02-04.jpg,female_happy
412,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 55.  74. 192.]
  [ 54.  75. 190.]
  [ 51.  77. 190.]
  ...
  [ 52.  75. 189.]
  [ 54.  77. 191.]
  [ 64.  88. 196.]]

 [[ 74.  96. 208.]
  [ 60.  84. 194.]
  [ 80. 108. 217.]
  ...
  [103. 127. 237.]
  [ 57.  81. 189.]
  [120. 145. 245.]]

 [[119. 143. 249.]
  [ 50.  77. 182.]
  [136. 165. 255.]
  ...
  [132. 160. 255.]
  [ 48.  77. 171.]
  [157. 188. 255.]]]",03-01-03-02-01-02-05.jpg,male_happy
413,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]]",03-01-03-02-01-02-06.jpg,female_happy
414,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 53.  75. 186.]
  [ 59.  81. 192.]
  [ 65.  87. 198.]
  ...
  [ 91. 123. 226.]
  [122. 154. 255.]
  [ 71.  99. 208.]]

 [[ 56.  80. 188.]
  [117. 141. 249.]
  [108. 132. 240.]
  ...
  [ 99. 133. 222.]
  [108. 141. 234.]
  [ 95. 127. 230.]]

 [[ 73. 100. 205.]
  [123. 150. 255.]
  [107. 134. 239.]
  ...
  [162. 196. 255.]
  [157. 193. 255.]
  [ 94. 127. 222.]]]",03-01-03-02-01-02-07.jpg,male_happy
415,"[[[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 [[ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  ...
  [ 59.  76. 192.]
  [ 59.  76. 192.]
  [ 59.  76. 192.]]

 ...

 [[ 58.  82. 192.]
  [107. 130. 242.]
  [ 71.  94. 208.]
  ...
  [ 56.  80. 186.]
  [ 92. 116. 222.]
  [ 57.  80. 192.]]

 [[ 73. 100. 207.]
  [103. 131. 238.]
  [ 84. 110. 220.]
  ...
  [ 99. 127. 224.]
  [107. 135. 234.]
  [ 60.  84. 190.]]

 [[115. 144. 244.]
  [102. 134. 235.]
  [ 95. 124. 228.]
  ...
  [144. 176. 255.]
  [150. 181. 255.]
  [ 77. 105. 205.]]]",03-01-03-02-01-02-08.jpg,female_happy
